"DO Disease ID	DO Disease Name	OMIM IDs	Mouse MGI ID",,,,
"0111063	hyperphosphatemic familial tumoral calcinosis	211900	894695",,,,
"0111063	hyperphosphatemic familial tumoral calcinosis	211900	1101771",,,,
"0060569	hypertrichotic osteochondrodysplasia Cantu type	239850	1100508",,,,
"0060569	hypertrichotic osteochondrodysplasia Cantu type	239850	1352630",,,,
"0110307	hypertrophic cardiomyopathy 1	192600	97255",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	5315306",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	5908891",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	6193976",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	3838171",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	5904625",,,,
"0110316	hypertrophic cardiomyopathy 10	608758	5904626",,,,
"0110317	hypertrophic cardiomyopathy 11	612098	5543403",,,,
"0110318	hypertrophic cardiomyopathy 12	612124	1330824",,,,
"0110319	hypertrophic cardiomyopathy 13	613243	98779",,,,
"0110320	hypertrophic cardiomyopathy 14	613251	3793720",,,,
"0110320	hypertrophic cardiomyopathy 14	613251	3793767",,,,
"0110320	hypertrophic cardiomyopathy 14	613251	97255",,,,
"0110320	hypertrophic cardiomyopathy 14	613251	3793719",,,,
"0110322	hypertrophic cardiomyopathy 16	613838	5581487",,,,
"0110322	hypertrophic cardiomyopathy 16	613838	5581486",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3693252",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	4819715",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3693248",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3692594",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	104597",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	4819717",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	4819713",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3692454",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3793484",,,,
"0110308	hypertrophic cardiomyopathy 2	115195	3692591",,,,
"0110326	hypertrophic cardiomyopathy 20	613876	1916060",,,,
"0110309	hypertrophic cardiomyopathy 3	115196	98809",,,,
"0110309	hypertrophic cardiomyopathy 3	115196	5007624",,,,
"0110309	hypertrophic cardiomyopathy 3	115196	5462247",,,,
"0110310	hypertrophic cardiomyopathy 4	115197	102844",,,,
"0110310	hypertrophic cardiomyopathy 4	115197	5908458",,,,
"0110310	hypertrophic cardiomyopathy 4	115197	5908457",,,,
"0110310	hypertrophic cardiomyopathy 4	115197	5909969",,,,
"0110312	hypertrophic cardiomyopathy 6	600858	3841152",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	5909326",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	5909325",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	98783",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	3690008",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	3690007",,,,
"0110313	hypertrophic cardiomyopathy 7	613690	5910499",,,,
"0110314	hypertrophic cardiomyopathy 8	608751	5909256",,,,
"12638	hypertrophic pyloric stenosis	179010|300711|610260|612017|612525	96214",,,,
"12638	hypertrophic pyloric stenosis	179010|300711|610260|612017|612525	97360",,,,
"0080041	hypochondroplasia	146000	95524",,,,
"0090071	hypogonadotropic hypogonadism 11 with or without anosmia	614840	892968",,,,
"0090072	hypogonadotropic hypogonadism 12 with or without anosmia	614841	95789",,,,
"0090073	hypogonadotropic hypogonadism 13 with or without anosmia	614842	2663985",,,,
"0090078	hypogonadotropic hypogonadism 7 with or without anosmia	146110	95790",,,,
"0090074	hypogonadotropic hypogonadism 8 with or without anosmia	614837	2148793",,,,
"14452	hypokalemic periodic paralysis	170400|613345	88294",,,,
"14452	hypokalemic periodic paralysis	170400|613345	98250",,,,
"0060787	hypomyelinating leukodystrophy 2	608804	2153060",,,,
"0060798	hypomyelinating leukodystrophy 6	612438	107848",,,,
"0060794	hypomyelinating leukodystrophy 7	607694	2681836",,,,
"0060878	hypoparathyroidism-deafness-renal disease syndrome	146255	95663",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5438049",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5467352",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5311362",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5446147",,,,
"9955	hypoplastic left heart syndrome	241550|614435	1919782",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5646610",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5311027",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5445348",,,,
"9955	hypoplastic left heart syndrome	241550|614435	97350",,,,
"9955	hypoplastic left heart syndrome	241550|614435	5646601",,,,
"9955	hypoplastic left heart syndrome	241550|614435	6161435",,,,
"0060858	hypotonia-cystinuria syndrome	606407	1920832",,,,
"0110710	hypotrichosis 13	615896	1861586",,,,
"0110701	hypotrichosis 4	146550	96223",,,,
"0110703	hypotrichosis 6	607903	2661061",,,,
"1702	ichthyosis vulgaris	146700	2138281",,,,
"12559	idiopathic juvenile osteoporosis	259750	102967",,,,
"2986	IgA glomerulonephritis	161950	105059",,,,
"2986	IgA glomerulonephritis	161950	6313625",,,,
"2986	IgA glomerulonephritis	161950	95705",,,,
"2986	IgA glomerulonephritis	161950	6313614",,,,
"2986	IgA glomerulonephritis	161950	1355317",,,,
"2986	IgA glomerulonephritis	161950	2450863",,,,
"2986	IgA glomerulonephritis	161950	98919",,,,
"2986	IgA glomerulonephritis	161950	3849833",,,,
"2986	IgA glomerulonephritis	161950	1344376",,,,
"0111140	IGSF1 deficiency syndrome	300888	2147913",,,,
"0090110	immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	304790	1891436",,,,
"0111936	immunodeficiency 14	615513	1098211",,,,
"0111960	immunodeficiency 15A	618204	1338071",,,,
"0112061	immunodeficiency 73b with defective neutrophil chemotaxis and lymphopenia	618986	97846",,,,
"0090008	immunodeficiency-centromeric instability-facial anomalies syndrome 1	242860	1261819",,,,
"0060758	immunodeficiency with hyper-IgM type 2	605258	1342279",,,,
"3429	inclusion body myositis	147421	3720793",,,,
"3429	inclusion body myositis	147421	3720794",,,,
"0110914	infantile hypophosphatasia	241500	87983",,,,
"0080109	infantile myofibromatosis	228550|615293	97531",,,,
"0110892	inflammatory bowel disease 1	266600	2429397",,,,
"0110885	inflammatory bowel disease 10	611081	1924290",,,,
"0110887	inflammatory bowel disease 12	612241	95772",,,,
"0110893	inflammatory bowel disease 13	612244	97570",,,,
"0110896	inflammatory bowel disease 16	612259	4943325",,,,
"0110896	inflammatory bowel disease 16	612259	2180140",,,,
"0110896	inflammatory bowel disease 16	612259	4943324",,,,
"0060603	isolated anhidrosis with normal sweat glands	106190	99418",,,,
"0110213	isolated cleft palate	119540	2679336",,,,
"0111717	isolated cryptophthalmia	123570	2444465",,,,
"0060873	isolated growth hormone deficiency type IA	262400	95709",,,,
"0060872	isolated growth hormone deficiency type II	173100	95707",,,,
"0060835	isolated microphthalmia 6	613517	1916703",,,,
"0081357	isolated mitochondrial myopathy	616209	2143558",,,,
"2842	Jervell-Lange Nielsen syndrome	220400|612347	96673",,,,
"2842	Jervell-Lange Nielsen syndrome	220400|612347	108083",,,,
"14694	Johanson-Blizzard syndrome	243800	1277977",,,,
"0110986	Joubert syndrome 17	614615	1920942",,,,
"0110995	Joubert syndrome 26	616784	2442760",,,,
"0110998	Joubert syndrome 3	608629	87971",,,,
"0080279	Joubert syndrome 33	617767	1261910",,,,
"0111000	Joubert syndrome 5	610188	2384917",,,,
"0111001	Joubert syndrome 6	610688	1923928",,,,
"0111002	Joubert syndrome 7	611560	1920563",,,,
"0060737	junctional epidermolysis bullosa Herlitz type	226700	99913",,,,
"0060737	junctional epidermolysis bullosa Herlitz type	226700	96605",,,,
"0060737	junctional epidermolysis bullosa Herlitz type	226700	99915",,,,
"0060738	junctional epidermolysis bullosa non-Herlitz type	226650	99915",,,,
"0060738	junctional epidermolysis bullosa non-Herlitz type	226650	88450",,,,
"0060738	junctional epidermolysis bullosa non-Herlitz type	226650	99913",,,,
"0060738	junctional epidermolysis bullosa non-Herlitz type	226650	99909",,,,
"0060738	junctional epidermolysis bullosa non-Herlitz type	226650	96613",,,,
"0060733	junctional epidermolysis bullosa with pyloric atresia	226730	96613",,,,
"1068	juvenile glaucoma	137750	97490",,,,
"0050458	juvenile myelomonocytic leukemia	607785	96680",,,,
"0050458	juvenile myelomonocytic leukemia	607785	97306",,,,
"0050458	juvenile myelomonocytic leukemia	607785	99511",,,,
"0050458	juvenile myelomonocytic leukemia	607785	95559",,,,
"4890	juvenile myoclonic epilepsy	254770	1919127",,,,
"0050787	juvenile polyposis syndrome	174900	5473819",,,,
"0050787	juvenile polyposis syndrome	174900	1338938",,,,
"0050787	juvenile polyposis syndrome	174900	894293",,,,
"12376	juvenile spinal muscular atrophy	253400	109257",,,,
"0060473	Kabuki syndrome	147920|300867	2682319",,,,
"0060911	karyomegalic interstitial nephritis	614817	3045266",,,,
"0111456	Kaufman oculocerebrofacial syndrome	244450	1891295",,,,
"14780	KBG syndrome	148050	1924337",,,,
"12934	Kearns-Sayre syndrome	530000	107810",,,,
"0060161	Kennedys disease	313200	5308066",,,,
"0060161	Kennedys disease	313200	5000273",,,,
"0060161	Kennedys disease	313200	3767712",,,,
"0060161	Kennedys disease	313200	5000272",,,,
"0060161	Kennedys disease	313200	5000271",,,,
"0060161	Kennedys disease	313200	3793691",,,,
"10126	keratoconus	148300|608586|608932|609271|614622|614623|614628|614629	2142810",,,,
"2734	keratosis follicularis	124200	88110",,,,
"0060472	Kindler syndrome	173650	2443583",,,,
"0112383	KINSSHIP syndrome	619297	106927",,,,
"0060352	Kleefstra syndrome 1	610253	1924933",,,,
"0111668	Kohlschutter-Tonz syndrome	226750	1913299",,,,
"0050880	Koolen de Vries syndrome	610443	1923969",,,,
"0050880	Koolen de Vries syndrome	610443	6342923",,,,
"10587	Krabbe disease	245200	97783",,,,
"10587	Krabbe disease	245200	95636",,,,
"0060556	Kufor-Rakeb syndrome	606693	1922022",,,,
"0050574	L-2-hydroxyglutaric aciduria	236792	2384968",,,,
"0050331	lacrimoauriculodentodigital syndrome 1	149730	1099809",,,,
"3534	Lafora disease	254780	6459752",,,,
"3534	Lafora disease	254780	1341085",,,,
"3534	Lafora disease	254780	2145264",,,,
"2571	Langerhans-cell histiocytosis	246400|604856	88190",,,,
"9521	Laron syndrome	262500	95708",,,,
"0060869	late-onset retinal degeneration	605670	2385958",,,,
"0110078	Leber congenital amaurosis 1	204000	105123",,,,
"0110291	Leber congenital amaurosis 10	611755	2384917",,,,
"0110080	Leber congenital amaurosis 12	610612	1921273",,,,
"0110188	Leber congenital amaurosis 14	613341	1891259",,,,
"0081169	Leber congenital amaurosis 19	618513	101850",,,,
"0110016	Leber congenital amaurosis 2	204100	98001",,,,
"0110331	Leber congenital amaurosis 3	604232	2144877",,,,
"0110332	Leber congenital amaurosis 4	604393	2148800",,,,
"0110215	Leber congenital amaurosis 5	604537	1923032",,,,
"0110329	Leber congenital amaurosis 6	613826	1932134",,,,
"0110333	Leber congenital amaurosis 7	613829	1194883",,,,
"0110079	Leber congenital amaurosis 8	613835	2136343",,,,
"0110005	Leber congenital amaurosis 9	608553	1913704",,,,
"705	Leber hereditary optic neuropathy	535000	102495",,,,
"705	Leber hereditary optic neuropathy	535000	5690059",,,,
"0060480	left ventricular noncompaction	604169	894689",,,,
"0060480	left ventricular noncompaction	604169	1914797",,,,
"0060480	left ventricular noncompaction	604169	1917923",,,,
"0060480	left ventricular noncompaction	604169	1344380",,,,
"3652	Leigh disease	256000	1277152",,,,
"3652	Leigh disease	256000	1343135",,,,
"3652	Leigh disease	256000	98352",,,,
"3652	Leigh disease	256000	98443",,,,
"3652	Leigh disease	256000	1913302",,,,
"0050561	Lennox-Gastaut syndrome	606369	2138334",,,,
"0050561	Lennox-Gastaut syndrome	606369	95621",,,,
"0060847	Leri-Weill dyschondrosteosis	127300	1201673",,,,
"1919	Lesch-Nyhan syndrome	300322	96217",,,,
"0090101	lethal congenital glycogen storage disease of heart	261740	4818885",,,,
"0090101	lethal congenital glycogen storage disease of heart	261740	3841168",,,,
"0110910	leukocyte adhesion deficiency 1	116920	96611",,,,
"0110912	leukocyte adhesion deficiency 3	612840	1333849",,,,
"0110912	leukocyte adhesion deficiency 3	612840	2147790",,,,
"12217	Lewy body dementia	127750	5824304",,,,
"12217	Lewy body dementia	127750	5806787",,,,
"12217	Lewy body dementia	127750	3528948",,,,
"12217	Lewy body dementia	127750	5289951",,,,
"0050477	Liddle syndrome	177200	104696",,,,
"0061186	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	609016	2135593",,,,
"0110644	long QT syndrome 1	192500	5575888",,,,
"0110644	long QT syndrome 1	192500	5575887",,,,
"0110644	long QT syndrome 1	192500	108083",,,,
"0110646	long QT syndrome 3	603830	98251",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5523924",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5789331",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5781127",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3040906",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5432253",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	96680",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	4452495",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3040306",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5806500",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5806501",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	4366149",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5705248",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5705247",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3690456",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3834438",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3690072",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5688298",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	103557",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3834678",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5661917",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	1347487",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	6256805",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5449266",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	104723",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	1274781",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	3690073",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5538515",,,,
"1324	lung cancer	211980|608935|612571|612593|614210	5526089",,,,
"0060439	lysinuric protein intolerance	222700	1337120",,,,
"1440	Machado-Joseph disease	109150	5523234",,,,
"1440	Machado-Joseph disease	109150	1099442",,,,
"1440	Machado-Joseph disease	109150	3838159",,,,
"1440	Machado-Joseph disease	109150	5646298",,,,
"1440	Machado-Joseph disease	109150	3838160",,,,
"1440	Machado-Joseph disease	109150	4940058",,,,
"1440	Machado-Joseph disease	109150	5516450",,,,
"1440	Machado-Joseph disease	109150	5516449",,,,
"1440	Machado-Joseph disease	109150	4822569",,,,
"1440	Machado-Joseph disease	109150	5516461",,,,
"1440	Machado-Joseph disease	109150	4429400",,,,
"0060867	macrocephaly-autism syndrome	605309	109583",,,,
"0112306	Mahvash Disease	619290	99572",,,,
"1470	major depressive disorder	608520|608691	2142523",,,,
"1470	major depressive disorder	608520|608691	88268",,,,
"1470	major depressive disorder	608520|608691	99675",,,,
"0060862	mal de Meleda	248300	1930923",,,,
"0060365	mandibulofacial dysostosis with alopecia	616367	105923",,,,
"9269	maple syrup urine disease	246900|248600|615135	2442111",,,,
"9269	maple syrup urine disease	246900|248600|615135	1276534",,,,
"9269	maple syrup urine disease	246900|248600|615135	88137",,,,
"9269	maple syrup urine disease	246900|248600|615135	105386",,,,
"14323	Marfan syndrome	154700	95489",,,,
"14323	Marfan syndrome	154700	1918961",,,,
"0081075	Marsili syndrome	147430	7329774",,,,
"0081075	Marsili syndrome	147430	2686934",,,,
"0060246	MASA syndrome	303350	96721",,,,
"350	mastocytosis	154800	4942355",,,,
"350	mastocytosis	154800	96677",,,,
"350	mastocytosis	154800	4942354",,,,
"350	mastocytosis	154800	4942356",,,,
"0060245	Mast syndrome	248900	106403",,,,
"0111099	maturity-onset diabetes of the young type 1	125850	109128",,,,
"0111100	maturity-onset diabetes of the young type 2	125851	1270854",,,,
"0111102	maturity-onset diabetes of the young type 3	600496	4942178",,,,
"0111102	maturity-onset diabetes of the young type 3	600496	3603404",,,,
"0111102	maturity-onset diabetes of the young type 3	600496	98504",,,,
"0111103	maturity-onset diabetes of the young type 4	606392	102851",,,,
"1858	McCune Albright syndrome	174800	4367597",,,,
"1858	McCune Albright syndrome	174800	5883013",,,,
"1858	McCune Albright syndrome	174800	5883022",,,,
"0080153	medium chain acyl-CoA dehydrogenase deficiency	201450	87867",,,,
"0050902	medulloblastoma	155255	5570745",,,,
"0050902	medulloblastoma	155255	107656",,,,
"0050902	medulloblastoma	155255	4355870",,,,
"0050902	medulloblastoma	155255	5447066",,,,
"0050902	medulloblastoma	155255	3830736",,,,
"0050902	medulloblastoma	155255	108075",,,,
"0050902	medulloblastoma	155255	3819431",,,,
"0050902	medulloblastoma	155255	105373",,,,
"0110632	megaconial type congenital muscular dystrophy	602541	1328313",,,,
"0111403	mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations	618273	1861901",,,,
"0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	155310	104589",,,,
"0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	155310	88398",,,,
"0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	155310	2135671",,,,
"0080316	megalencephalic leukoencephalopathy with subcortical cysts 1	604004	2157910",,,,
"1595	melancholic depression	608516	3695125",,,,
"1595	melancholic depression	608516	1316740",,,,
"1595	melancholic depression	608516	1261831",,,,
"1595	melancholic depression	608516	2651811",,,,
"1595	melancholic depression	608516	2447658",,,,
"3687	MELAS syndrome	540000	102482",,,,
"2920	membranoproliferative glomerulonephritis	305800	1855696",,,,
"2920	membranoproliferative glomerulonephritis	305800	3850494",,,,
"2920	membranoproliferative glomerulonephritis	305800	88227",,,,
"2920	membranoproliferative glomerulonephritis	305800	88385",,,,
"1838	Menkes disease	309400	96817",,,,
"1838	Menkes disease	309400	99400",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	2151796",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	104663",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	2444680",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	3644953",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	1858305",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	3028849",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	2653833",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	1913746",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	2446134",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	104993",,,,
"0080208	metabolic dysfunction-associated steatotic liver disease	613282|613387	6259430",,,,
"10581	metachromatic leukodystrophy	249900|250100	88077",,,,
"10581	metachromatic leukodystrophy	249900|250100	97783",,,,
"0111814	methylmalonic acidemia and homocysteinemia cblX type	309541	105942",,,,
"0060741	methylmalonic acidemia due to transcobalamin receptor defect	613646	1860083",,,,
"0050715	methylmalonic aciduria and homocystinuria type cblC	277400	1914346",,,,
"0050715	methylmalonic aciduria and homocystinuria type cblC	277400	1930964",,,,
"0060740	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	251000	97239",,,,
"0060740	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	251000	5527450",,,,
"5812	MHC class II deficiency	209920	108445",,,,
"0060609	microcephalic osteodysplastic primordial dwarfism type II	210720	102722",,,,
"11252	microcytic anemia	206200	109547",,,,
"0060861	microphthalmia with limb anomalies	206920	1929878",,,,
"0060775	microvillus inclusion disease	251850	106598",,,,
"0060775	microvillus inclusion disease	251850	106211",,,,
"0060469	Miller-Dieker lissencephaly syndrome	247200	2151233",,,,
"0060469	Miller-Dieker lissencephaly syndrome	247200	109520",,,,
"0060469	Miller-Dieker lissencephaly syndrome	247200	894689",,,,
"0060469	Miller-Dieker lissencephaly syndrome	247200	1338010",,,,
"0060469	Miller-Dieker lissencephaly syndrome	247200	109150",,,,
"0080111	mitochondrial complex III deficiency nuclear type 1	124000	1914071",,,,
"0080120	mitochondrial DNA depletion syndrome 2	609560	1913266",,,,
"0080121	mitochondrial DNA depletion syndrome 3	251880	97138",,,,
"0080124	mitochondrial DNA depletion syndrome 5	612073	1306775",,,,
"0080126	mitochondrial DNA depletion syndrome 7	271245	2137410",,,,
"699	mitochondrial myopathy	251900	1917633",,,,
"699	mitochondrial myopathy	251900	1889336",,,,
"699	mitochondrial myopathy	251900	3776661",,,,
"988	mitral valve prolapse	157700|607829|610840	2685011",,,,
"988	mitral valve prolapse	157700|607829|610840	1914311",,,,
"0111164	molybdenum cofactor deficiency type A	252150	1928904",,,,
"0111163	molybdenum cofactor deficiency type B	252160	1336894",,,,
"0080141	mosaic variegated aneuploidy syndrome 1	257300	1333889",,,,
"0060485	Mowat-Wilson syndrome	235730	1344407",,,,
"0080070	mucolipidosis II alpha/beta	252500	3643902",,,,
"0080490	mucolipidosis type IV	252650	1890498",,,,
"12799	mucopolysaccharidosis II	309900	96417",,,,
"12801	mucopolysaccharidosis III	252940	1351641",,,,
"12801	mucopolysaccharidosis III	252940	1922862",,,,
"12801	mucopolysaccharidosis III	252940	1196297",,,,
"12801	mucopolysaccharidosis III	252940	1350341",,,,
"0050809	mucopolysaccharidosis IX	601492	96298",,,,
"12803	mucopolysaccharidosis type VII	253220	95872",,,,
"12800	mucopolysaccharidosis VI	253200	88075",,,,
"0050441	mucosulfatidosis	272200	1889844",,,,
"0060703	Muenke Syndrome	602849	95524",,,,
"0050465	Muir-Torre syndrome	158320	1277947",,,,
"0050436	mulibrey nanism	253250	2153072",,,,
"0111534	multicentric carpotarsal osteolysis syndrome	166300	104555",,,,
"10017	multiple endocrine neoplasia type 1	131100	1316736",,,,
"10016	multiple endocrine neoplasia type 2B	162300	97902",,,,
"0070299	multiple epiphyseal dysplasia 5	607078	1328350",,,,
"9538	multiple myeloma	254500	5707384",,,,
"9538	multiple myeloma	254500	96909",,,,
"9538	multiple myeloma	254500	4939023",,,,
"9538	multiple myeloma	254500	4939024",,,,
"9538	multiple myeloma	254500	6856585",,,,
"2377	multiple sclerosis	612594|612595|612596	5644513",,,,
"2377	multiple sclerosis	612594|612595|612596	97551",,,,
"2377	multiple sclerosis	612594|612595|612596	4459093",,,,
"2377	multiple sclerosis	612594|612595|612596	4459440",,,,
"2377	multiple sclerosis	612594|612595|612596	104798",,,,
"2377	multiple sclerosis	612594|612595|612596	3766211",,,,
"2377	multiple sclerosis	612594|612595|612596	3766128",,,,
"2377	multiple sclerosis	612594|612595|612596	2443390",,,,
"9884	muscular dystrophy	158800|159050|309930|309950|310000|310095|600416	2447586",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	1919680",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	1915523",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	2179507",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	2447586",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	1342270",,,,
"0050588	muscular dystrophy-dystroglycanopathy type B1	613155	2138994",,,,
"0110635	muscular dystrophy-dystroglycanopathy type B5	606612	2447586",,,,
"0110637	muscular dystrophy-dystroglycanopathy type B6	608840	1342270",,,,
"0050908	myelodysplastic syndrome	614286	1196389",,,,
"0050908	myelodysplastic syndrome	614286	1349392",,,,
"0050908	myelodysplastic syndrome	614286	4357685",,,,
"0050908	myelodysplastic syndrome	614286	1098280",,,,
"0050908	myelodysplastic syndrome	614286	1206586",,,,
"0050908	myelodysplastic syndrome	614286	1343184",,,,
"0050908	myelodysplastic syndrome	614286	1921494",,,,
"0050908	myelodysplastic syndrome	614286	1932339",,,,
"0050908	myelodysplastic syndrome	614286	95295",,,,
"0050908	myelodysplastic syndrome	614286	95661",,,,
"0050908	myelodysplastic syndrome	614286	106184",,,,
"0050908	myelodysplastic syndrome	614286	98284",,,,
"0050908	myelodysplastic syndrome	614286	101785",,,,
"0050908	myelodysplastic syndrome	614286	4357687",,,,
"0050908	myelodysplastic syndrome	614286	6315192",,,,
"0050908	myelodysplastic syndrome	614286	5558102",,,,
"0050908	myelodysplastic syndrome	614286	2684063",,,,
"4971	myelofibrosis	254450	96629",,,,
"4971	myelofibrosis	254450	5441305",,,,
"4971	myelofibrosis	254450	5444026",,,,
"4971	myelofibrosis	254450	97249",,,,
"4971	myelofibrosis	254450	1337080",,,,
"4971	myelofibrosis	254450	95661",,,,
"0060651	MYH-9 related disease	155100	107717",,,,
"0090034	myoclonic dystonia 11	159900	1329042",,,,
"0080092	myofibrillar myopathy 1	601419	1344412",,,,
"0080092	myofibrillar myopathy 1	601419	94885",,,,
"0080092	myofibrillar myopathy 1	601419	5468020",,,,
"0080094	myofibrillar myopathy 3	609200	3640476",,,,
"0080096	myofibrillar myopathy 5	609524	95557",,,,
"0080097	myofibrillar myopathy 6	612954	6324027",,,,
"11830	myopia	160700|255500|300613|310460|603221|608367|608474|608908|609256|609257|609258|609259|609994|609995|610320|612554|612717|613959|613969|614166|614167|615420|615431|615946	99402",,,,
"11830	myopia	160700|255500|300613|310460|603221|608367|608474|608908|609256|609257|609258|609259|609994|609995|610320|612554|612717|613959|613969|614166|614167|615420|615431|615946	6281656",,,,
"633	myositis	160750	5547615",,,,
"633	myositis	160750	95904",,,,
"0111072	myostatin-related muscle hypertrophy	614160	95691",,,,
"11722	myotonic dystrophy type 1	160900	3054421",,,,
"11722	myotonic dystrophy type 1	160900	3813453",,,,
"11722	myotonic dystrophy type 1	160900	5523457",,,,
"11722	myotonic dystrophy type 1	160900	5426789",,,,
"11722	myotonic dystrophy type 1	160900	4438034",,,,
"11722	myotonic dystrophy type 1	160900	5427872",,,,
"11722	myotonic dystrophy type 1	160900	5523465",,,,
"11722	myotonic dystrophy type 1	160900	94906",,,,
"11722	myotonic dystrophy type 1	160900	3763895",,,,
"11722	myotonic dystrophy type 1	160900	3763893",,,,
"11722	myotonic dystrophy type 1	160900	3763892",,,,
"11722	myotonic dystrophy type 1	160900	3763888",,,,
"11722	myotonic dystrophy type 1	160900	3763889",,,,
"11722	myotonic dystrophy type 1	160900	3763890",,,,
"9467	nail-patella syndrome	161200	1100513",,,,
"9467	nail-patella syndrome	161200	894762",,,,
"0060599	Nance-Horan syndrome	302350	2684894",,,,
"0080634	nanophthalmos	600165|609549|611897|615972	1916703",,,,
"8986	narcolepsy	161400|605841|609039|612417|612851|614223|614250	2680765",,,,
"8986	narcolepsy	161400|605841|609039|612417|612851|614223|614250	1202306",,,,
"8986	narcolepsy	161400|605841|609039|612417|612851|614223|614250	3621137",,,,
"8986	narcolepsy	161400|605841|609039|612417|612851|614223|614250	3767621",,,,
"0090112	Nasu-Hakola disease	221770	1277211",,,,
"0110926	nemaline myopathy 1	609284	5444216",,,,
"0110931	nemaline myopathy 10	616165	2444169",,,,
"0110933	nemaline myopathy 11	617336	1916052",,,,
"0110928	nemaline myopathy 2	256030	97292",,,,
"0110927	nemaline myopathy 3	161800	5566907",,,,
